product_id,category,sub_category,main_title,colors
http://eu.puma.com/it/en/pd/1948-mid-high-tops/359138.html,"[""New Arrivals"",""Featured"",""Sneakers"",""Shoes"",""Mens""]","[""New Arrivals"",""Featured"",""Sneakers"",""Shoes"",""Mens""]","
1948 Mid High Tops
","[""Puma Black-Puma Black"",""Peacoat-Peacoat""]"
http://eu.puma.com/it/en/pd/1948-mid-kids-high-tops/359182.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Mid Kids' High Tops
","[""TRUE BLUE-Puma White"",""ULTRA MAGENTA-Puma White""]"
http://eu.puma.com/it/en/pd/1948-mid-leather-kids-high-tops/358988.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Mid Leather Kids' High Tops
","[""white-carmine rose"",""white-peacoat""]"
http://eu.puma.com/it/en/pd/1948-mid-leather-v-baby-high-tops/358990.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Mid Leather V Baby High Tops
","[""white-carmine rose"",""white-peacoat""]"
http://eu.puma.com/it/en/pd/1948-mid-leather-v-ps-kids-high-tops/360762.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Mid Leather V PS Kids' High Tops
","[""Puma White-Peacoat"",""white-carmine rose""]"
http://eu.puma.com/it/en/pd/1948-mid-v-baby-high-tops/359067.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Mid V Baby High Tops
","[""TRUE BLUE-Puma White"",""ULTRA MAGENTA-Puma White""]"
http://eu.puma.com/it/en/pd/1948-mid-v-ps-kids-high-tops/360767.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Mid V PS Kids' High Tops
","[""TRUE BLUE-Puma White"",""ULTRA MAGENTA-Puma White""]"
http://eu.puma.com/it/en/pd/1948-vulc-canvas-trainers/359864.html,"[""New Arrivals"",""Featured"",""Sneakers"",""Shoes"",""Mens""]","[""New Arrivals"",""Featured"",""Sneakers"",""Shoes"",""Mens""]","
1948 Vulc Canvas Trainers
","[""AGAVE GREEN-Puma White"",""limoges-white"",""black-white""]"
http://eu.puma.com/it/en/pd/1948-vulc-jr.-trainers/359835.html,"[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","[""Boys"",""Boys Shoes"",""Girls"",""Shoes"",""Girls Shoes""]","
1948 Vulc Jr. Trainers
","[""Limestone-Puma White-High Risk Red""]"
http://eu.puma.com/it/en/pd/1948-vulc-trainers/359863.html,"[""Shoes"",""Mens"",""Featured"",""Sneakers"",""New Arrivals"",""Womens""]","[""Shoes"",""Mens"",""Featured"",""Sneakers"",""New Arrivals"",""Womens""]","
1948 Vulc Trainers
","[""TRUE BLUE-Puma White"",""QUIET SHADE-Puma White"",""Pale Khaki-Puma White"",""black-white""]"
http://eu.puma.com/it/en/pd/917-fun-trainers/361173.html,"[""New Arrivals"",""Featured"",""Sneakers"",""Shoes"",""Mens""]","[""New Arrivals"",""Featured"",""Sneakers"",""Shoes"",""Mens""]","
917 FUN Trainers
","[""Rose Violet-Puma White"",""Puma White-Puma White"",""Puma Black-Puma White"",""TRUE BLUE-Puma White""]"
http://eu.puma.com/it/en/pd/96-five-panel-camp-cap/021174.html,"[""Hats"",""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens""]","[""Hats"",""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens""]","
96 Five-Panel Camp Cap
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/academy-backpack-ii/074303.html,"[""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Backpacks""]","[""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Backpacks""]","
Academy Backpack II
","[""Puma Black-galaxy"",""Puma Black-Puma White-sneaker print""]"
http://eu.puma.com/it/en/pd/academy-shoulder-bag/072991.html,"[""Bags"",""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Backpacks""]","[""Bags"",""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Backpacks""]","
Academy Shoulder Bag
","[""black""]"
http://eu.puma.com/it/en/pd/academy-womens-backpack/074102.html,"[""Womens"",""Backpacks"",""Accessories""]","[""Womens"",""Backpacks"",""Accessories""]","
Academy Women's Backpack
","[""Puma Black"",""Magenta Purple""]"
http://eu.puma.com/it/en/pd/active-active-mens-evostripe-spaceknit-shorts/590629.html,"[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","
Active Active Men's Evostripe SpaceKnit Shorts
","[""Medium Gray Heather"",""Cotton Black Heather""]"
http://eu.puma.com/it/en/pd/active-boys-full-zip-hoodie/590685.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Full Zip Hoodie
","[""High Risk Red"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-boys-hero-hoodie/590175.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Hero Hoodie
","[""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-boys-hero-pants/590176.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Hero Pants
","[""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-boys-rapid-cat-graphic-t-shirt/838742.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Rapid Cat Graphic T-Shirt
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-boys-rapid-t-shirt/590666.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Rapid T-Shirt
","[""High Risk Red"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-boys-sports-sweat-shorts/590683.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Sports Sweat Shorts
","[""Light Gray Heather"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-boys-woven-shorts/838732.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Boys' Woven Shorts
","[""Puma Black"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-cell-boys-graphic-t-shirt/590671.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Cell Boys' Graphic T-Shirt
","[""BLUE DANUBE"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-cell-boys-hooded-jacket-2/590679.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Cell Boys' Hooded Jacket 2
","[""Medium Gray Heather""]"
http://eu.puma.com/it/en/pd/active-cell-boys-hooded-jacket/590673.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Cell Boys' Hooded Jacket
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-cell-boys-poly-pants/590676.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Cell Boys' Poly Pants
","[""Puma Black"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-cell-boys-poly-shorts/590675.html,"[""Boys"",""Boys Clothing"",""Clothing""]","[""Boys"",""Boys Clothing"",""Clothing""]","
Active Cell Boys' Poly Shorts
","[""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-dry-girls-3%2F4-leggings/838884.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Dry Girls' 3/4 Leggings
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-dry-girls-leggings/839371.html,"[""New Arrivals"",""Girls"",""Featured"",""Clothing"",""Girls Clothing""]","[""New Arrivals"",""Girls"",""Featured"",""Clothing"",""Girls Clothing""]","
Active Dry Girls' Leggings
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-dry-girls-woven-shorts/838881.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Dry Girls' Woven Shorts
","[""Puma Black"",""KNOCKOUT PINK""]"
http://eu.puma.com/it/en/pd/active-girls-aop-3%2F4-tights/590817.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' AOP 3/4 Tights
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-girls-aop-hooded-jacket/590813.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' AOP Hooded Jacket
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-girls-aop-t-shirt/590812.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' AOP T-Shirt
","[""Puma Black"",""KNOCKOUT PINK""]"
http://eu.puma.com/it/en/pd/active-girls-aop-tights/590818.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' AOP Tights
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-girls-graphic-t-shirt/590816.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' Graphic T-Shirt
","[""Puma Black"",""KNOCKOUT PINK""]"
http://eu.puma.com/it/en/pd/active-girls-rapid-tights/590670.html,"[""Girls"",""Boys Clothing"",""Clothing""]","[""Girls"",""Boys Clothing"",""Clothing""]","
Active Girls' Rapid Tights
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-girls-softsport-7%2F8-leggings/590837.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' Softsport 7/8 Leggings
","[""Puma Black-""]"
http://eu.puma.com/it/en/pd/active-girls-softsport-jersey-pants/590838.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girl's Softsport Jersey Pants
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-girls-softsport-layer-t-shirt/590823.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girls' Softsport Layer T-Shirt
","[""Puma Black"",""Light Gray Heather"",""KNOCKOUT PINK""]"
http://eu.puma.com/it/en/pd/active-girls-softsport-layer-tank-top/590826.html,"[""Girls"",""Clothing"",""Girls Clothing""]","[""Girls"",""Clothing"",""Girls Clothing""]","
Active Girl's Softsport Layer Tank Top
","[""KNOCKOUT PINK""]"
http://eu.puma.com/it/en/pd/active-girls-sports-bra/590819.html,"[""Girls"",""Clothing"",""Girls Clothing"",""Accessories""]","[""Girls"",""Clothing"",""Girls Clothing"",""Accessories""]","
Active Girl's Sports Bra
","[""Puma Black"",""KNOCKOUT PINK""]"
http://eu.puma.com/it/en/pd/active-mens-600-packlight-down-jacket/838646.html,"[""New Arrivals"",""Featured"",""Clothing"",""Jackets"",""Mens""]","[""New Arrivals"",""Featured"",""Clothing"",""Jackets"",""Mens""]","
Active Men's 600 PackLight Down Jacket
","[""Electric Blue Lemonade"",""Red Blast""]"
http://eu.puma.com/it/en/pd/active-mens-big-cat-woven-shorts/838272.html,"[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","
Active Men's Big Cat Woven Shorts
","[""Puma Black"",""TRUE BLUE-Blue Danube"",""Asphalt-True Blue""]"
http://eu.puma.com/it/en/pd/active-mens-evoknit-basic-t-shirt/590632.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's evoKNIT Basic T-Shirt
","[""Puma Black Heather"",""TRUE BLUE Heather"",""Medium Gray Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evoknit-basic-tights/590636.html,"[""New Arrivals"",""Featured"",""Pants"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Pants"",""Clothing"",""Mens""]","
Active Men's evoKNIT Basic Tights
","[""Puma Black Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evoknit-best-t-shirt/590633.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's evoKNIT Best T-Shirt
","[""QUIET SHADE--white"",""Puma Black--Asphalt""]"
http://eu.puma.com/it/en/pd/active-mens-evoknit-summer-t-shirt/590649.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's evoKNIT Summer T-Shirt
","[""French Blue Heather"",""Vibrant Orange Heather"",""Medium Gray Heather"",""Peacoat Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-dryvent-full-zip-hoodie/591326.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Evostripe dryVENT Full Zip Hoodie
","[""Cotton Black""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-dryvent-pants/591328.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""Pants""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""Pants""]","
Active Men's Evostripe dryVENT Pants
","[""Cotton Black""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-dryvent-t-shirt/590626.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's Evostripe dryVENT T-Shirt
","[""Cotton Black"",""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-hybrid-jacket/590985.html,"[""New Arrivals"",""Featured"",""Clothing"",""Jackets"",""Mens""]","[""New Arrivals"",""Featured"",""Clothing"",""Jackets"",""Mens""]","
Active Men's Evostripe Hybrid Jacket
","[""Puma Black Heather-Puma Black""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-lightknit-short-sleeve-hoodie/594003.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Evostripe LightKnit Short Sleeve Hoodie
","[""Puma White""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-lightknit-shorts/594000.html,"[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","
Active Men's Evostripe LightKnit Shorts
","[""Peacoat"",""Medium Gray Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-spaceknit-full-zip-hoodie/590628.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Evostripe SpaceKnit Full Zip Hoodie
","[""BLUE DANUBE Heather"",""TRUE BLUE Heather"",""Medium Gray Heather"",""Cotton Black Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-spaceknit-hoodie/590627.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Evostripe SpaceKnit Hoodie
","[""Medium Gray Heather"",""Cotton Black Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-spaceknit-jacket/591028.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Evostripe SpaceKnit Jacket
","[""Medium Gray Heather"",""Cotton Black Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-spaceknit-pants/590631.html,"[""New Arrivals"",""Featured"",""Pants"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Pants"",""Clothing"",""Mens""]","
Active Men's Evostripe SpaceKnit Pants
","[""TRUE BLUE Heather"",""Medium Gray Heather"",""Cotton Black Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-spaceknit-t-shirt/590624.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's Evostripe SpaceKnit T-Shirt
","[""Medium Gray Heather"",""Cotton Black Heather"",""Puma White Heather"",""Dark Gray Heather"",""TRUE BLUE Heather"",""Peacoat Heather""]"
http://eu.puma.com/it/en/pd/active-mens-evostripe-spaceknit-tank-top/593999.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's Evostripe SpaceKnit Tank Top
","[""Puma White"",""Peacoat"",""French Blue""]"
http://eu.puma.com/it/en/pd/active-mens-hero-full-zip-hoodie/838375.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Hero Full Zip Hoodie
","[""TRUE BLUE""]"
http://eu.puma.com/it/en/pd/active-mens-hero-hoodie/838374.html,"[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Sweatshirts \u0026 Hoodies"",""Clothing"",""Mens""]","
Active Men's Hero Hoodie
","[""Medium Gray Heather""]"
http://eu.puma.com/it/en/pd/active-mens-hero-polo/838303.html,"[""New Arrivals"",""Polos"",""Clothing"",""Featured"",""Mens""]","[""New Arrivals"",""Polos"",""Clothing"",""Featured"",""Mens""]","
Active Men's Hero Polo
","[""Barbados Cherry-bright plasma"",""Peacoat"",""Vibrant Orange"",""French Blue""]"
http://eu.puma.com/it/en/pd/active-mens-hero-t-shirt/838300.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Men's Hero T-Shirt
","[""BLUE DANUBE"",""Peacoat"",""Vibrant Orange"",""Medium Gray Heather"",""French Blue""]"
http://eu.puma.com/it/en/pd/active-mens-piqu%C3%83%C2%A9-polo/838390.html,"[""New Arrivals"",""Polos"",""Clothing"",""Featured"",""Mens""]","[""New Arrivals"",""Polos"",""Clothing"",""Featured"",""Mens""]","
Active Men's Piqué Polo
","[""Puma White-Puma Black"",""Puma Black-Puma White""]"
http://eu.puma.com/it/en/pd/active-mens-seamless-heathered-t-shirt/839386.html,"[""T-Shirts \u0026 Tops"",""Clothing"",""Mens""]","[""T-Shirts \u0026 Tops"",""Clothing"",""Mens""]","
Active Men's Seamless Heathered T-Shirt
","[""Red Blast Heather""]"
http://eu.puma.com/it/en/pd/active-mens-stretchlight-storm-jacket/838644.html,"[""New Arrivals"",""Featured"",""Clothing"",""Jackets"",""Mens""]","[""New Arrivals"",""Featured"",""Clothing"",""Jackets"",""Mens""]","
Active Men's StretchLight Storm Jacket
","[""Puma Black""]"
http://eu.puma.com/it/en/pd/active-mens-woven-3%2F4-pants/838273.html,"[""New Arrivals"",""Featured"",""Pants"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Pants"",""Clothing"",""Mens""]","
Active Men's Woven 3/4 Pants
","[""Puma Black"",""Puma White""]"
http://eu.puma.com/it/en/pd/active-mens-woven-pants/838274.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""Pants""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""Pants""]","
Active Men's Woven Pants
","[""Puma Black"",""Peacoat""]"
http://eu.puma.com/it/en/pd/active-mens-woven-shorts/838271.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""Shorts""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""Shorts""]","
Active Men's Woven Shorts
","[""Puma Black"",""Puma White""]"
http://eu.puma.com/it/en/pd/active-no.1-logo-mens-t-shirt/838388.html,"[""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active No.1 Logo Men's T-Shirt
","[""Red Blast"",""Safety Yellow""]"
http://eu.puma.com/it/en/pd/active-swim-cap/052873.html,"[""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Sport Equipment""]","[""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Sport Equipment""]","
Active Swim Cap
","[""black-white""]"
http://eu.puma.com/it/en/pd/active-swimming-goggles-regular/052872.html,"[""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Sports"",""Sport Equipment""]","[""Accessories"",""Mens"",""Featured"",""New Arrivals"",""Womens"",""Sports"",""Sport Equipment""]","
Active Swimming Goggles Regular
","[""black-white""]"
http://eu.puma.com/it/en/pd/active-training-bonded-tech-mens-shorts/514590.html,"[""Mens"",""Clothing"",""Shorts"",""Sports""]","[""Mens"",""Clothing"",""Shorts"",""Sports""]","
Active Training Bonded Tech Men's Shorts
","[""Peacoat-Electric Blue Lemonade""]"
http://eu.puma.com/it/en/pd/active-training-dri-release%C3%82%C2%AE-t-shirt/513864.html,"[""T-Shirts \u0026 Tops"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","[""T-Shirts \u0026 Tops"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","
Active Training Dri-Release® T-Shirt
","[""Peacoat"",""ULTRA YELLOW"",""French Blue""]"
http://eu.puma.com/it/en/pd/active-training-mens-bonded-tech-long-sleeve/515171.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Training Men's Bonded Tech Long Sleeve
","[""TRUE BLUE Heather"",""Light Gray Heather-Dark Gray Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-bonded-tech-shorts/515172.html,"[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","
Active Training Men's Bonded Tech Shorts
","[""Puma Black-Medium Gray Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-bonded-tech-sleeveless-shirt/515169.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Training Men's Bonded Tech Sleeveless Shirt
","[""TRUE BLUE Heather"",""Light Gray Heather-Dark Gray Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-bonded-tech-t-shirt/515170.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Training Men's Bonded Tech T-Shirt
","[""TRUE BLUE Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-dri-release%C3%82%C2%AE-novelty-graphic-t-shirt/515282.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Training Men's Dri-Release® Novelty Graphic T-Shirt
","[""High Risk Red Heather"",""Puma Black Heather"",""Medium Gray Heather"",""Peacoat Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-dri-release%C3%82%C2%AE-novelty-t-shirt/515276.html,"[""T-Shirts \u0026 Tops"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","[""T-Shirts \u0026 Tops"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","
Active Training Men's Dri-Release® Novelty T-Shirt
","[""Medium Gray Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-motion-flex-graphic-shorts/515174.html,"[""Shorts"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","[""Shorts"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","
Active Training Men's Motion Flex Graphic Shorts
","[""Puma Black"",""Peacoat""]"
http://eu.puma.com/it/en/pd/active-training-mens-power-hooded-jacket/515157.html,"[""Mens"",""Featured"",""Jackets"",""New Arrivals"",""Sports"",""Clothing""]","[""Mens"",""Featured"",""Jackets"",""New Arrivals"",""Sports"",""Clothing""]","
Active Training Men's Power Hooded Jacket
","[""Dark Gray Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-power-t-shirt/515156.html,"[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","[""New Arrivals"",""Featured"",""Mens"",""Clothing"",""T-Shirts \u0026 Tops""]","
Active Training Men's Power T-Shirt
","[""Puma Black"",""TRUE BLUE Heather""]"
http://eu.puma.com/it/en/pd/active-training-mens-pwrcool-graphic-t-shirt/515199.html,"[""T-Shirts \u0026 Tops"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","[""T-Shirts \u0026 Tops"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","
Active Training Men's PWRCOOL Graphic T-Shirt
","[""Peacoat""]"
http://eu.puma.com/it/en/pd/active-training-mens-reps-woven-graphic-shorts/514585.html,"[""Shorts"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","[""Shorts"",""Sports"",""Featured"",""New Arrivals"",""Mens"",""Clothing""]","
Active Training Men's Reps Woven Graphic Shorts
","[""French Blue-Peacoat"",""Peacoat-QUIET SHADE"",""TRUE BLUE-blue danube""]"
http://eu.puma.com/it/en/pd/active-training-mens-reversible-shorts/515176.html,"[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","[""New Arrivals"",""Featured"",""Shorts"",""Clothing"",""Mens""]","
Active Training Men's Reversible Shorts
","[""Puma Black-Puma Black""]"
